time,leftmousebutton,rightmousebutton,touchmousecount,touchmousesum,touchmouseval1,touchmouseval2,touchmouseval3,touchmouseval4,touchmouseval5,touchmouseval6,touchmouseval7,touchmouseval8,touchmouseval9,touchmouseval10,touchmouseval11,touchmouseval12,touchmouseval13,touchmouseval14,touchmouseval15,touchmouseval16,touchmouseval17,touchmouseval18,touchmouseval19,touchmouseval20,touchmouseval21,touchmouseval22,touchmouseval23,touchmouseval24,touchmouseval25,touchmouseval26,touchmouseval27,touchmouseval28,touchmouseval29,touchmouseval30,touchmouseval31,touchmouseval32,touchmouseval33,touchmouseval34,touchmouseval35,touchmouseval36,touchmouseval37,touchmouseval38,touchmouseval39,touchmouseval40,touchmouseval41,touchmouseval42,touchmouseval43,touchmouseval44,touchmouseval45,touchmouseval46,touchmouseval47,touchmouseval48,touchmouseval49,touchmouseval50,touchmouseval51,touchmouseval52,touchmouseval53,touchmouseval54,touchmouseval55,touchmouseval56,touchmouseval57,touchmouseval58,touchmouseval59,touchmouseval60,touchmouseval61,touchmouseval62,touchmouseval63,touchmouseval64,touchmouseval65,touchmouseval66,touchmouseval67,touchmouseval68,touchmouseval69,touchmouseval70,touchmouseval71,touchmouseval72,touchmouseval73,touchmouseval74,touchmouseval75,touchmouseval76,touchmouseval77,touchmouseval78,touchmouseval79,touchmouseval80,touchmouseval81,touchmouseval82,touchmouseval83,touchmouseval84,touchmouseval85,touchmouseval86,touchmouseval87,touchmouseval88,touchmouseval89,touchmouseval90,touchmouseval91,touchmouseval92,touchmouseval93,touchmouseval94,touchmouseval95,touchmouseval96,touchmouseval97,touchmouseval98,touchmouseval99,touchmouseval100,touchmouseval101,touchmouseval102,touchmouseval103,touchmouseval104,touchmouseval105,touchmouseval106,touchmouseval107,touchmouseval108,touchmouseval109,touchmouseval110,touchmouseval111,touchmouseval112,touchmouseval113,touchmouseval114,touchmouseval115,touchmouseval116,touchmouseval117,touchmouseval118,touchmouseval119,touchmouseval120,touchmouseval121,touchmouseval122,touchmouseval123,touchmouseval124,touchmouseval125,touchmouseval126,touchmouseval127,touchmouseval128,touchmouseval129,touchmouseval130,touchmouseval131,touchmouseval132,touchmouseval133,touchmouseval134,touchmouseval135,touchmouseval136,touchmouseval137,touchmouseval138,touchmouseval139,touchmouseval140,touchmouseval141,touchmouseval142,touchmouseval143,touchmouseval144,touchmouseval145,touchmouseval146,touchmouseval147,touchmouseval148,touchmouseval149,touchmouseval150,touchmouseval151,touchmouseval152,touchmouseval153,touchmouseval154,touchmouseval155,touchmouseval156,touchmouseval157,touchmouseval158,touchmouseval159,touchmouseval160,touchmouseval161,touchmouseval162,touchmouseval163,touchmouseval164,touchmouseval165,touchmouseval166,touchmouseval167,touchmouseval168,touchmouseval169,touchmouseval170,touchmouseval171,touchmouseval172,touchmouseval173,touchmouseval174,touchmouseval175,touchmouseval176,touchmouseval177,touchmouseval178,touchmouseval179,touchmouseval180,touchmouseval181,touchmouseval182,touchmouseval183,touchmouseval184,touchmouseval185,touchmouseval186,touchmouseval187,touchmouseval188,touchmouseval189,touchmouseval190,touchmouseval191,touchmouseval192,touchmouseval193,touchmouseval194,touchmouseval195
1463324674.61742,up,up,20,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,55,0,0,0,0,0,0,0,0,0,0,0,0,0,237,255,55,0,0,0,0,0,0,0,0,0,0,55,36,182,237,36,0,0,0,0,0,0,0,0,0,73,219,128,36,109,0,0,0,0,0,0,0,0,0,0,55,200,109,0,0,0,0,0,0,0,0,0,0,0,0,0,73,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324674.66223,up,up,12,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,36,0,36,55,0,0,0,0,0,0,0,0,0,0,36,182,73,0,0,0,0,0,0,0,0,0,0,0,0,36,182,55,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324674.71071,down,up,20,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,55,0,0,0,0,0,0,0,0,0,0,0,0,0,237,255,73,0,0,0,0,0,0,0,0,0,0,55,36,182,237,36,0,0,0,0,0,0,0,0,0,55,219,128,36,91,0,0,0,0,0,0,0,0,0,0,55,200,109,0,0,0,0,0,0,0,0,0,0,0,0,0,73,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324674.75663,down,up,21,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,91,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,73,0,0,0,0,0,0,0,0,0,0,73,55,182,219,73,0,0,0,0,0,0,0,0,0,73,200,128,55,109,18,0,0,0,0,0,0,0,0,0,55,200,109,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324674.80366,down,up,20,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,91,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,73,0,0,0,0,0,0,0,0,0,0,91,55,182,200,55,0,0,0,0,0,0,0,0,0,73,200,128,73,109,0,0,0,0,0,0,0,0,0,0,55,200,109,0,0,0,0,0,0,0,0,0,0,0,0,0,73,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324674.85086,down,up,21,2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,91,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,73,0,0,0,0,0,0,0,0,0,0,91,73,182,200,109,0,0,0,0,0,0,0,0,0,73,200,128,91,128,55,0,0,0,0,0,0,0,0,0,36,200,91,0,0,0,0,0,0,0,0,0,0,0,0,0,73,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324674.89812,down,up,21,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,73,0,0,0,0,0,0,0,0,0,0,91,73,182,200,73,0,0,0,0,0,0,0,0,0,73,200,128,91,128,18,0,0,0,0,0,0,0,0,0,55,182,91,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324674.95416,down,up,21,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,91,0,0,0,0,0,0,0,0,0,0,91,73,164,200,91,0,0,0,0,0,0,0,0,0,73,200,128,91,128,18,0,0,0,0,0,0,0,0,0,55,182,91,0,0,0,0,0,0,0,0,0,0,0,0,0,73,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324674.99114,down,up,21,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,91,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,55,0,0,0,0,0,0,0,0,0,0,91,55,164,200,73,0,0,0,0,0,0,0,0,0,73,200,128,91,128,18,0,0,0,0,0,0,0,0,0,55,182,91,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.03766,down,up,21,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,91,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,55,0,0,0,0,0,0,0,0,0,0,91,55,164,200,73,0,0,0,0,0,0,0,0,0,73,200,128,91,128,18,0,0,0,0,0,0,0,0,0,55,182,91,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.0835,down,up,20,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,91,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,55,0,0,0,0,0,0,0,0,0,0,91,73,164,200,73,0,0,0,0,0,0,0,0,0,73,200,109,109,128,0,0,0,0,0,0,0,0,0,0,55,200,109,0,0,0,0,0,0,0,0,0,0,0,0,0,73,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.13089,up,up,19,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,219,219,0,0,0,0,0,0,0,0,0,0,0,55,18,182,237,36,0,0,0,0,0,0,0,0,0,73,200,109,18,55,0,0,0,0,0,0,0,0,0,0,36,200,91,0,0,0,0,0,0,0,0,0,0,0,0,0,73,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.17769,up,up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.22617,up,up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.27334,up,up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.31793,down,up,18,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,219,255,73,0,0,0,0,0,0,0,0,0,0,0,0,182,255,128,0,0,0,0,0,0,0,0,0,36,182,109,55,128,36,0,0,0,0,0,0,0,0,0,36,182,146,0,0,0,0,0,0,0,0,0,0,0,0,0,109,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.36555,down,up,20,2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,73,0,0,0,0,0,0,0,0,0,0,0,0,0,219,255,109,0,0,0,0,0,0,0,0,0,0,18,0,182,237,109,0,0,0,0,0,0,0,0,0,36,200,128,91,128,36,0,0,0,0,0,0,0,0,0,36,200,146,0,0,0,0,0,0,0,0,0,0,0,0,0,109,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.41296,down,up,21,2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,91,0,0,0,0,0,0,0,0,0,0,0,0,0,219,255,91,0,0,0,0,0,0,0,0,0,0,18,18,182,237,91,0,0,0,0,0,0,0,0,0,36,182,128,91,146,36,0,0,0,0,0,0,0,0,0,55,182,146,0,0,0,0,0,0,0,0,0,0,0,0,0,109,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.4605,down,up,21,2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,91,0,0,0,0,0,0,0,0,0,0,0,0,0,219,255,109,0,0,0,0,0,0,0,0,0,0,18,18,182,219,128,0,0,0,0,0,0,0,0,0,36,182,128,91,146,36,0,0,0,0,0,0,0,0,0,36,182,128,0,0,0,0,0,0,0,0,0,0,0,0,0,109,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.50663,down,up,21,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,73,0,0,0,0,0,0,0,0,0,0,0,0,0,237,255,91,0,0,0,0,0,0,0,0,0,0,18,18,182,219,109,0,0,0,0,0,0,0,0,0,36,182,128,91,128,36,0,0,0,0,0,0,0,0,0,36,182,128,0,0,0,0,0,0,0,0,0,0,0,0,0,109,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.55243,up,up,19,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,55,0,0,0,0,0,0,0,0,0,0,0,0,0,219,255,73,0,0,0,0,0,0,0,0,0,0,0,0,182,219,73,0,0,0,0,0,0,0,0,0,36,182,128,55,128,36,0,0,0,0,0,0,0,0,0,36,182,128,0,0,0,0,0,0,0,0,0,0,0,0,0,109,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.59927,up,up,6,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,91,36,0,0,0,0,0,0,0,0,0,0,0,0,0,146,55,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.64674,up,up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.69347,down,up,16,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,146,255,109,0,0,0,0,0,0,0,0,0,0,0,0,146,255,182,0,0,0,0,0,0,0,0,0,0,128,91,55,164,91,0,0,0,0,0,0,0,0,0,0,164,128,0,0,0,0,0,0,0,0,0,0,0,0,0,73,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.74051,down,up,17,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,146,255,109,0,0,0,0,0,0,0,0,0,0,0,0,164,255,128,0,0,0,0,0,0,0,0,0,0,146,128,73,164,91,0,0,0,0,0,0,0,0,0,36,182,164,0,0,0,0,0,0,0,0,0,0,0,0,0,91,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.78678,down,up,17,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,164,255,128,0,0,0,0,0,0,0,0,0,0,0,0,164,237,146,0,0,0,0,0,0,0,0,0,0,164,128,73,164,73,0,0,0,0,0,0,0,0,0,18,182,164,0,0,0,0,0,0,0,0,0,0,0,0,0,91,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.83405,up,up,17,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,146,237,36,0,0,0,0,0,0,0,0,0,0,0,0,146,255,128,0,0,0,0,0,0,0,0,0,0,73,55,36,164,73,0,0,0,0,0,0,0,0,0,18,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,55,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.8821,up,up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.9281,up,up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463324675.97483,down,up,17,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,182,255,91,0,0,0,0,0,0,0,0,0,0,0,0,164,237,146,0,0,0,0,0,0,0,0,0,0,128,91,73,164,55,0,0,0,0,0,0,0,0,0,18,164,146,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
